Unnamed: 0,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1650333,1650333,1528102921.40005,e,1,tcp,1,192.168.100.149,41736,192.168.100.3,80,10,1526,RST,1,1528102934.8111598,124,13.411115,0.667561,0.944007,2.002682,0.0,2.0025880000000003,6,4,760,766,0.671085,0.372825,0.262961,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.74565,0.8980469999999999,1016,467,1,DDoS,HTTP
1650334,1650334,1528102921.40028,e,1,tcp,1,192.168.100.149,41738,192.168.100.3,80,10,1513,RST,1,1528102934.8111598,125,13.410881,0.667556,0.944009,2.002668,0.0,2.002587,6,4,747,766,0.671097,0.372832,0.262967,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745663,0.8980469999999999,1016,467,1,DDoS,HTTP
1650335,1650335,1528102921.4008,e,1,tcp,1,192.168.100.149,41740,192.168.100.3,80,10,1917,RST,1,1528102934.81118,126,13.410379999999998,0.667564,0.944021,2.002693,0.0,2.002612,6,4,1151,766,0.671122,0.372846,0.262979,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745691,0.8980469999999999,1016,467,1,DDoS,HTTP
1650336,1650336,1528102921.40118,e,1,tcp,1,192.168.100.149,41742,192.168.100.3,80,10,1666,RST,1,1528102934.81119,127,13.410007,0.667564,0.94402,2.002693,0.0,2.00261,6,4,900,766,0.671141,0.372856,0.2629869999999999,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745712,0.8980469999999999,1016,467,1,DDoS,HTTP
1650337,1650337,1528102921.4015,e,1,tcp,1,192.168.100.149,41744,192.168.100.3,80,10,1607,RST,1,1528102934.81121,128,13.409715,0.667572,0.944032,2.002716,0.0,2.002635,6,4,841,766,0.6711550000000001,0.372864,0.262995,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745728,0.8980469999999999,1016,467,1,DDoS,HTTP
1650338,1650338,1528102921.40176,e,1,tcp,1,192.168.100.149,41746,192.168.100.3,80,10,1564,RST,1,1528102934.81121,129,13.409449,0.666238,0.942141,1.998715,0.0,1.998627,6,4,798,766,0.6711689999999999,0.372871,0.262908,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745743,0.8980469999999999,1016,467,1,DDoS,HTTP
1650339,1650339,1528102921.4019802,e,1,tcp,1,192.168.100.149,41748,192.168.100.3,80,10,1460,RST,1,1528102934.8112302,130,13.409257,0.666243,0.942153,1.998729,0.0,1.998649,6,4,694,766,0.6711779999999999,0.372877,0.262913,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745753,0.8980469999999999,1016,467,1,DDoS,HTTP
1650340,1650340,1528102921.40226,e,1,tcp,1,192.168.100.149,41750,192.168.100.3,80,10,1592,RST,1,1528102934.8112302,131,13.408975,0.666248,0.942152,1.998743,0.0,1.998652,6,4,826,766,0.671192,0.3728849999999999,0.26292,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745769,0.8980469999999999,1016,467,1,DDoS,HTTP
1650341,1650341,1528102921.40255,e,1,tcp,1,192.168.100.149,41752,192.168.100.3,80,10,1688,RST,1,1528102934.81126,132,13.40871,0.658255,0.930848,1.974764,0.0,1.974672,6,4,922,766,0.6712060000000001,0.372892,0.262374,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745784,0.8980469999999999,1016,467,1,DDoS,HTTP
1650342,1650342,1528102921.40276,e,1,tcp,1,192.168.100.149,41754,192.168.100.3,80,10,1577,RST,1,1528102934.81126,133,13.4085,0.664886,0.940234,1.994657,0.0,1.994578,6,4,811,766,0.671216,0.372898,0.262837,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745796,0.8980469999999999,1016,467,1,DDoS,HTTP
1650343,1650343,1528102921.40304,e,1,tcp,1,192.168.100.149,41756,192.168.100.3,80,10,1605,RST,1,1528102934.81128,134,13.40824,0.664898,0.940246,1.994695,0.0,1.994607,6,4,839,766,0.671229,0.372905,0.262844,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.7458100000000001,0.8980469999999999,1016,467,1,DDoS,HTTP
1650344,1650344,1528102921.40334,e,1,tcp,1,192.168.100.149,41758,192.168.100.3,80,10,1640,RST,1,1528102934.81128,135,13.407939,0.664895,0.940246,1.994685,0.0,1.994603,6,4,874,766,0.671244,0.372913,0.26285,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745827,0.8980469999999999,1016,467,1,DDoS,HTTP
1650345,1650345,1528102921.4036,e,1,tcp,1,192.168.100.149,41760,192.168.100.3,80,10,1609,RST,1,1528102934.81131,136,13.407713,0.664905,0.940257,1.994714,0.0,1.994629,6,4,843,766,0.671255,0.37292,0.262856,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745839,0.8980469999999999,1016,467,1,DDoS,HTTP
1650346,1650346,1528102921.40384,e,1,tcp,1,192.168.100.149,41762,192.168.100.3,80,10,1582,RST,1,1528102934.81131,137,13.407469,0.664903,0.94026,1.994709,0.0,1.994631,6,4,816,766,0.671268,0.372926,0.262862,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745853,0.8980469999999999,1016,467,1,DDoS,HTTP
1650347,1650347,1528102921.40414,e,1,tcp,1,192.168.100.149,41764,192.168.100.3,80,10,1618,RST,1,1528102934.81133,138,13.407198,0.664913,0.940271,1.994738,0.0,1.994656,6,4,852,766,0.671281,0.372934,0.262869,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745868,0.8980469999999999,1016,467,1,DDoS,HTTP
1650348,1650348,1528102921.4044,e,1,tcp,1,192.168.100.149,41766,192.168.100.3,80,10,1574,RST,1,1528102934.81133,139,13.406935999999998,0.664918,0.94027,1.994753,0.0,1.99466,6,4,808,766,0.671294,0.3729409999999999,0.262875,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745883,0.8980469999999999,1016,467,1,DDoS,HTTP
1650349,1650349,1528102921.40469,e,1,tcp,1,192.168.100.149,41768,192.168.100.3,80,10,1570,RST,1,1528102934.81136,140,13.406671,0.6582859999999999,0.930899,1.974859,0.0,1.974777,6,4,804,766,0.671308,0.372949,0.262424,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745897,0.8980469999999999,1016,467,1,DDoS,HTTP
1650350,1650350,1528102921.40502,e,1,tcp,1,192.168.100.149,41770,192.168.100.3,80,10,1577,RST,1,1528102934.81136,141,13.40635,0.663604,0.938418,1.990811,0.0,1.990727,6,4,811,766,0.671324,0.372958,0.262798,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745915,0.8980469999999999,1016,467,1,DDoS,HTTP
1650351,1650351,1528102921.40545,e,1,tcp,1,192.168.100.149,41772,192.168.100.3,80,10,1766,RST,1,1528102934.81139,142,13.40594,0.66361,0.938433,1.99083,0.0,1.990754,6,4,1000,766,0.6713439999999999,0.372969,0.262808,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745938,0.8980469999999999,1016,467,1,DDoS,HTTP
1650352,1650352,1528102921.40586,e,1,tcp,1,192.168.100.149,41774,192.168.100.3,80,10,1751,RST,1,1528102934.81139,143,13.405524,0.663613,0.938429,1.990838,0.0,1.990751,6,4,985,766,0.671365,0.372981,0.262817,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745961,0.8980469999999999,1016,467,1,DDoS,HTTP
1650353,1650353,1528102921.4061902,e,1,tcp,1,192.168.100.149,41776,192.168.100.3,80,10,1639,RST,1,1528102934.81142,144,13.405226,0.655613,0.927119,1.966838,0.0,1.966757,6,4,873,766,0.67138,0.372989,0.262273,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.745978,0.8980469999999999,1016,467,1,DDoS,HTTP
1650354,1650354,1528102921.4064,e,1,tcp,1,192.168.100.149,41778,192.168.100.3,80,10,1444,RST,1,1528102934.81141,145,13.405013,0.6609659999999999,0.934687,1.982899,0.0,1.982813,6,4,678,766,0.671391,0.3729949999999999,0.262646,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.7459899999999999,0.8980469999999999,1016,467,1,DDoS,HTTP
1650355,1650355,1528102921.40664,e,1,tcp,1,192.168.100.149,41780,192.168.100.3,80,10,1593,RST,1,1528102934.81144,146,13.404801,0.660974,0.934702,1.982923,0.0,1.982842,6,4,827,766,0.671401,0.373001,0.262652,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.746001,0.8980469999999999,1016,467,1,DDoS,HTTP
1650356,1650356,1528102921.40692,e,1,tcp,1,192.168.100.149,41782,192.168.100.3,80,10,1596,RST,1,1528102934.81144,147,13.404515,0.660976,0.934704,1.982927,0.0,1.982847,6,4,830,766,0.671416,0.373009,0.262659,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.746017,0.8980469999999999,1016,467,1,DDoS,HTTP
1650357,1650357,1528102921.40714,e s,2,tcp,1,192.168.100.149,41784,192.168.100.3,80,15,3720,RST,1,1528102934.81146,148,13.404319,1.777493,1.37516,5.332478,0.0,3.3496050000000004,11,4,2954,766,1.04444,0.746028,0.262664,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,1.11904,0.8980469999999999,1016,467,1,DDoS,HTTP
1650358,1650358,1528102921.40737,e s,2,tcp,1,192.168.100.149,41786,192.168.100.3,80,11,1882,RST,1,1528102934.81146,149,13.404093,0.729427,0.8902760000000001,2.188281,0.0,1.98287,7,4,1116,766,0.746041,0.4476239999999999,0.262669,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.8206450000000001,0.8980469999999999,1016,467,1,DDoS,HTTP
1650359,1650359,1528102921.4075902,e s,2,tcp,1,192.168.100.149,41788,192.168.100.3,80,11,1623,RST,1,1528102934.81148,150,13.403892,1.014394,1.424588,3.043182,0.000304,3.02905,8,3,923,700,0.746052,0.5222359999999999,0.326859,76221,175718,467,1016,1016,1016,0.7570279999999999,0.8980469999999999,100,46,0.820657,0.8980469999999999,1016,467,1,DDoS,HTTP
1650360,1650360,1528102921.79104,e s,2,tcp,1,192.168.100.147,57052,192.168.100.3,80,13,3032,RST,1,1528102934.79714,151,13.006105,0.938061,0.8059999999999999,2.814184,0.0,1.967881,9,4,2266,766,0.922644,0.615096,0.271783,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,0.999531,0.8980469999999999,1016,352,1,DDoS,HTTP
1650361,1650361,1528102921.7915,e s,2,tcp,1,192.168.100.147,57054,192.168.100.3,80,11,1643,RST,1,1528102934.7972,152,13.005697,0.991287,0.803471,2.973861,0.0,1.96793,7,4,877,766,0.768894,0.4613359999999999,0.271794,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,0.845783,0.8980469999999999,1016,352,1,DDoS,HTTP
1650362,1650362,1528102921.8868802,e s,2,tcp,1,192.168.100.148,55468,192.168.100.3,80,13,1907,RST,1,1528102983.95425,153,62.067371,0.605878,1.2116360000000002,3.029388,0.0,3.02915,9,4,1141,766,0.193338,0.128892,0.275841,1907,175718,13,1016,1016,1016,0.20945,0.8980469999999999,100,1,0.20945,0.8980469999999999,1016,13,1,DDoS,HTTP
1650363,1650363,1528102922.79787,e s,2,tcp,1,192.168.100.147,57056,192.168.100.3,80,13,2840,RST,1,1528102934.79722,154,11.999344,3.476499,1.508543,6.952997,1.967955,4.985042,9,4,2074,766,1.000055,0.6667029999999999,0.299061,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.08339,0.8980469999999999,1016,352,1,DDoS,HTTP
1650364,1650364,1528102922.79836,e s,2,tcp,1,192.168.100.147,57058,192.168.100.3,80,13,2860,RST,1,1528102934.79724,155,11.998883,3.4761330000000004,1.508152,6.952266000000001,1.967981,4.984285,9,4,2094,766,1.000093,0.666729,0.299076,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.08343,0.8980469999999999,1016,352,1,DDoS,HTTP
1650365,1650365,1528102922.79889,e s,2,tcp,1,192.168.100.147,57060,192.168.100.3,80,11,1713,RST,1,1528102934.79726,156,11.998369,3.4761940000000005,1.5081950000000002,6.952389,1.967999,4.98439,7,4,947,766,0.8334469999999999,0.5000680000000001,0.299092,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,0.916791,0.8980469999999999,1016,352,1,DDoS,HTTP
1650366,1650366,1528102923.82186,e,1,tcp,1,192.168.100.147,57062,192.168.100.3,80,10,1747,RST,1,1528102934.79729,157,10.975425,2.964868,0.996842,5.929735,1.968025,3.96171,6,4,981,766,0.8200139999999999,0.455563,0.333059,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,0.911126,0.8980469999999999,1016,352,1,DDoS,HTTP
1650367,1650367,1528102923.82214,e s,2,tcp,1,192.168.100.147,57064,192.168.100.3,80,13,2688,RST,1,1528102934.79731,158,10.975167,2.963223,1.011036,5.926446,1.952187,3.974259,9,4,1922,766,1.093377,0.7289180000000001,0.332484,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.18449,0.8980469999999999,1016,352,1,DDoS,HTTP
1650368,1650368,1528102923.82239,e s,2,tcp,1,192.168.100.147,57066,192.168.100.3,80,13,2744,RST,1,1528102934.79733,159,10.974938,2.964834,0.996702,5.9296690000000005,1.968132,3.961537,9,4,1978,766,1.0934,0.7289329999999999,0.333081,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.18452,0.8980469999999999,1016,352,1,DDoS,HTTP
1650369,1650369,1528102923.8229802,e s,2,tcp,1,192.168.100.147,57068,192.168.100.3,80,11,1734,RST,1,1528102934.79735,160,10.974368,2.964323,1.000139,5.928645,1.964184,3.964461,7,4,968,766,0.911214,0.546728,0.332957,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.00234,0.8980469999999999,1016,352,1,DDoS,HTTP
1650370,1650370,1528102924.84561,e,1,tcp,1,192.168.100.147,57070,192.168.100.3,80,10,1518,RST,1,1528102934.79737,161,9.951762,2.45322,0.489018,4.90644,1.964202,2.942238,6,4,752,766,0.904362,0.502424,0.375584,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.00485,0.8980469999999999,1016,352,1,DDoS,HTTP
1650371,1650371,1528102924.84586,e,1,tcp,1,192.168.100.147,57072,192.168.100.3,80,10,1481,RST,1,1528102934.79739,162,9.951536,2.45142,0.499152,4.90284,1.952268,2.950572,6,4,715,766,0.904383,0.5024350000000001,0.375034,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.0048700000000002,0.8980469999999999,1016,352,1,DDoS,HTTP
1650372,1650372,1528102924.84617,e,1,tcp,1,192.168.100.147,57074,192.168.100.3,80,10,1727,RST,1,1528102934.79741,163,9.951244,2.453302,0.4890569999999999,4.906604,1.964246,2.942358,6,4,961,766,0.90441,0.50245,0.37561,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.0049,0.8980469999999999,1016,352,1,DDoS,HTTP
1650373,1650373,1528102924.84654,e,1,tcp,1,192.168.100.147,57076,192.168.100.3,80,10,1681,RST,1,1528102934.79743,164,9.950887,2.453295,0.489033,4.906591000000001,1.964262,2.942329,6,4,915,766,0.904442,0.502468,0.375628,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.00494,0.8980469999999999,1016,352,1,DDoS,HTTP
1650374,1650374,1528102924.84676,e s,2,tcp,1,192.168.100.147,57078,192.168.100.3,80,13,2632,RST,1,1528102934.79745,165,9.95069,2.453484,0.489195,4.906968,1.964288,2.94268,9,4,1866,766,1.205946,0.803964,0.375638,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.30644,0.8980469999999999,1016,352,1,DDoS,HTTP
1650375,1650375,1528102924.84702,e s,2,tcp,1,192.168.100.147,57080,192.168.100.3,80,13,2996,RST,1,1528102934.79747,166,9.950449,2.45323,0.4889229999999999,4.90646,1.964307,2.942153,9,4,2230,766,1.205976,0.803984,0.375651,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.30647,0.8980469999999999,1016,352,1,DDoS,HTTP
1650376,1650376,1528102924.84724,e s,2,tcp,1,192.168.100.147,57082,192.168.100.3,80,11,1638,RST,1,1528102934.79749,167,9.950248,2.453414,0.489089,4.906829,1.964325,2.942504,7,4,872,766,1.005,0.603,0.375661,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.1055,0.8980469999999999,1016,352,1,DDoS,HTTP
1650377,1650377,1528102925.86969,e,1,tcp,1,192.168.100.147,57084,192.168.100.3,80,10,1544,RST,1,1528102934.79751,168,8.927825,1.9424,0.021984,3.884799,1.920416,1.964383,6,4,778,766,1.008084,0.5600470000000001,0.430821,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12009,0.8980469999999999,1016,352,1,DDoS,HTTP
1650378,1650378,1528102925.87009,e,1,tcp,1,192.168.100.147,57086,192.168.100.3,80,10,1749,RST,1,1528102934.7975302,169,8.927445,1.941319,0.019102,3.882639,1.922224,1.960415,6,4,983,766,1.008127,0.560071,0.4306,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12014,0.8980469999999999,1016,352,1,DDoS,HTTP
1650379,1650379,1528102925.87042,e,1,tcp,1,192.168.100.147,57088,192.168.100.3,80,10,1673,RST,1,1528102934.79759,170,8.927171000000001,1.941285,0.0191889999999999,3.88257,1.922096,1.960474,6,4,907,766,1.008158,0.560088,0.43062,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12018,0.8980469999999999,1016,352,1,DDoS,HTTP
1650380,1650380,1528102925.87074,e,1,tcp,1,192.168.100.147,57090,192.168.100.3,80,10,1592,RST,1,1528102934.79761,171,8.926877000000001,1.941225,0.019269,3.882449,1.92195,1.960499,6,4,826,766,1.008191,0.560106,0.4306399999999999,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12021,0.8980469999999999,1016,352,1,DDoS,HTTP
1650381,1650381,1528102925.8711,e,1,tcp,1,192.168.100.147,57092,192.168.100.3,80,10,1675,RST,1,1528102934.79763,172,8.926536,1.941139,0.019384,3.882279,1.921761,1.960518,6,4,909,766,1.00823,0.560128,0.430662,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12026,0.8980469999999999,1016,352,1,DDoS,HTTP
1650382,1650382,1528102925.87134,e,1,tcp,1,192.168.100.147,57094,192.168.100.3,80,10,1590,RST,1,1528102934.79765,173,8.92631,1.94111,0.019431,3.882221,1.92168,1.960541,6,4,824,766,1.008255,0.560142,0.4306779999999999,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12028,0.8980469999999999,1016,352,1,DDoS,HTTP
1650383,1650383,1528102925.87155,e,1,tcp,1,192.168.100.147,57096,192.168.100.3,80,10,1486,RST,1,1528102934.79768,174,8.926122,1.941096,0.019462,3.882192,1.921628,1.960564,6,4,720,766,1.008277,0.560154,0.430691,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12031,0.8980469999999999,1016,352,1,DDoS,HTTP
1650384,1650384,1528102925.87177,e,1,tcp,1,192.168.100.147,57098,192.168.100.3,80,10,1513,RST,1,1528102934.7976902,175,8.925925,1.941154,0.019423,3.882307,1.921731,1.960576,6,4,747,766,1.008299,0.5601659999999999,0.4307029999999999,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.1203299999999998,0.8980469999999999,1016,352,1,DDoS,HTTP
1650385,1650385,1528102925.8720002,e,1,tcp,1,192.168.100.147,57100,192.168.100.3,80,10,1542,RST,1,1528102934.79771,176,8.925706,1.941135,0.019472,3.88227,1.921663,1.960607,6,4,776,766,1.008324,0.56018,0.4307189999999999,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12036,0.8980469999999999,1016,352,1,DDoS,HTTP
1650386,1650386,1528102925.87243,e,1,tcp,1,192.168.100.147,57102,192.168.100.3,80,10,1745,RST,1,1528102934.79773,177,8.9253,1.938401,0.014207,3.876803,1.924194,1.952609,6,4,979,766,1.00837,0.5602050000000001,0.43025,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12041,0.8980469999999999,1016,352,1,DDoS,HTTP
1650387,1650387,1528102925.873,e,1,tcp,1,192.168.100.147,57104,192.168.100.3,80,10,1849,RST,1,1528102934.79775,178,8.924749,1.938223,0.014406,3.876446,1.923817,1.952629,6,4,1083,766,1.008432,0.56024,0.430285,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12048,0.8980469999999999,1016,352,1,DDoS,HTTP
1650388,1650388,1528102925.87343,e,1,tcp,1,192.168.100.147,57106,192.168.100.3,80,10,1655,RST,1,1528102934.79777,179,8.924342999999999,1.938113,0.0145389999999999,3.876226,1.923574,1.952652,6,4,889,766,1.008478,0.560265,0.430312,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12053,0.8980469999999999,1016,352,1,DDoS,HTTP
1650389,1650389,1528102925.8739,e,1,tcp,1,192.168.100.147,57108,192.168.100.3,80,10,1820,RST,1,1528102934.79779,180,8.923895,1.937979,0.014721,3.875959,1.923266,1.952693,6,4,1054,766,1.008528,0.560293,0.430342,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.12059,0.8980469999999999,1016,352,1,DDoS,HTTP
1650390,1650390,1528102925.87427,e s,2,tcp,1,192.168.100.147,57110,192.168.100.3,80,13,3168,RST,1,1528102934.79781,181,8.923533,1.938403,0.014325,3.876807,1.924078,1.952729,9,4,2402,766,1.344759,0.8965059999999999,0.4303659999999999,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.45682,0.8980469999999999,1016,352,1,DDoS,HTTP
1650391,1650391,1528102925.8748,e s,2,tcp,1,192.168.100.147,57112,192.168.100.3,80,13,4280,RST,1,1528102934.79786,182,8.923053999999999,1.937637,0.015116,3.875274,1.922513,1.952761,9,4,3514,766,1.344831,0.8965540000000001,0.4303979999999999,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.4569,0.8980469999999999,1016,352,1,DDoS,HTTP
1650392,1650392,1528102925.87504,e s,2,tcp,1,192.168.100.147,57114,192.168.100.3,80,11,1610,RST,1,1528102934.7978802,183,8.922842,1.938473,0.0143349999999999,3.876946,1.924146,1.9528,7,4,844,766,1.120719,0.672431,0.430413,65165,175718,352,1016,1016,1016,1.10562,0.8980469999999999,100,32,1.23279,0.8980469999999999,1016,352,1,DDoS,HTTP
1650393,1650393,1528102921.33925,e,1,tcp,1,192.168.100.150,54088,192.168.100.3,80,10,1927,RST,1,1528102927.75068,9,6.411434,0.68202,0.68097,1.364039,0.001049,1.36299,6,4,1161,766,1.403742,0.779857,0.5942430000000001,32425,175718,184,1016,1016,1016,1.37294,0.8980469999999999,100,21,1.55971,0.8980469999999999,1016,184,1,DDoS,HTTP
1650394,1650394,1528102921.3403,e,1,tcp,1,192.168.100.150,54092,192.168.100.3,80,10,1740,RST,1,1528102927.75076,11,6.410462,0.681926,0.6811470000000001,1.363852,0.000779,1.363073,6,4,974,766,1.4039549999999998,0.779975,0.594367,32425,175718,184,1016,1016,1016,1.37294,0.8980469999999999,100,21,1.55995,0.8980469999999999,1016,184,1,DDoS,HTTP
1650395,1650395,1528102921.33975,e,1,tcp,1,192.168.100.150,54090,192.168.100.3,80,10,1593,RST,1,1528102927.75073,10,6.410985,0.6820430000000001,0.6809890000000001,1.364086,0.0010539999999999,1.363032,6,4,827,766,1.40384,0.779911,0.5943,32425,175718,184,1016,1016,1016,1.37294,0.8980469999999999,100,21,1.55982,0.8980469999999999,1016,184,1,DDoS,HTTP
1650396,1650396,1528102921.34066,e,1,tcp,1,192.168.100.150,54094,192.168.100.3,80,10,1580,RST,1,1528102927.75079,12,6.410132,0.681873,0.681214,1.363746,0.000659,1.3630870000000002,6,4,814,766,1.404027,0.780015,0.594407,32425,175718,184,1016,1016,1016,1.37294,0.8980469999999999,100,21,1.56003,0.8980469999999999,1016,184,1,DDoS,HTTP
1650397,1650397,1528102921.34131,e,1,tcp,1,192.168.100.150,54096,192.168.100.3,80,10,1648,RST,1,1528102927.75084,13,6.409523,0.681804,0.681333,1.363609,0.000472,1.363137,6,4,882,766,1.404161,0.780089,0.594485,32425,175718,184,1016,1016,1016,1.37294,0.8980469999999999,100,21,1.56018,0.8980469999999999,1016,184,1,DDoS,HTTP
